ra,dec,elon,elat,glon,glat,ls_id,ref_id,targetid,ra_ivar,dec_ivar,dchisq_psf,dchisq_rex,dchisq_dev,dchisq_exp,dchisq_ser,ebv,flux_g,flux_r,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_z,mw_transmission_g,mw_transmission_r,mw_transmission_z,fracflux_g,fracflux_r,fracflux_z,fracmasked_g,fracmasked_r,fracmasked_z,fracin_g,fracin_r,fracin_z,psfdepth_g,psfdepth_r,psfdepth_z,galdepth_g,galdepth_r,galdepth_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,ref_epoch,shape_r,shape_e1,shape_e2,shape_r_ivar,shape_e1_ivar,shape_e2_ivar,sersic,sersic_ivar,gaia_phot_g_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_mean_flux_over_error,gaia_phot_rp_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_bp_rp_excess_factor,gaia_astrometric_sigma5d_max,parallax,parallax_ivar,pmra,pmra_ivar,pmdec,pmdec_ivar,random_id,brickid,htm9,ring256,nest4096,brick_objid,release,nobs_g,nobs_r,nobs_z,allmask_g,allmask_r,allmask_z,wisemask_w1,wisemask_w2,maskbits,gaia_astrometric_params_solved,gaia_duplicated_source,brickname,morphtype,ref_cat,dist_arcsec,known_status
257.68308,25.28968922,253.2420167,48.01497095,46.98428047,32.48745456,9.90663E+15,4.57219E+18,3.96284E+16,2.47E+15,1.64E+15,1.37E+06,0,0,0,0,0.046373267,38.2255,71.976425,94.58287,218.40144,114.35701,51.4401,0.87173104,0.91167647,0.94959146,9.87E-06,1.62E-05,4.81E-05,0.000966133,0.001687361,0.002388326,0.9999999,1,0.9999999,1181.6226,473.22107,93.26873,810.1151,300.83337,57.52294,32.830334,14.986456,-19.166906,-138.59386,3.3188324,1.0635321,0.001620157,1.97E-05,0.9921719,0.99518526,0.99897116,0.9996114,29.73086,55.981503,73.56425,29.73086,55.981503,73.56425,2015.5,0,0,0,0,0,0,0,0,17.988407,803.6329,18.458366,54.305904,17.352287,148.8195,1.2409482,0.17645654,0.513687,67.84575,-3.0726173,35.98902,-3.5483663,25.899479,38.940468,472311,3436779,225500,133068373,2370,9010,3,3,3,0,0,0,0,0,0,31,f,2577p252,PSF,G2,1.69E-07,Unknown
322.0989602,11.74777174,328.6404967,25.21642647,64.37276367,-27.28012637,9.90663E+15,1.74583E+18,3.96281E+16,2.52E+15,2.52E+15,7.85E+06,0,0,0,0,0.100199305,587.2522,383.4748,212.4632,12.294736,17.084026,30.760065,0.74333364,0.81889343,0.8942593,1.58E-05,8.65E-06,0.00050624,0.01159272,1.92E-08,0.07645601,0.9999999,0.99999994,0.9999999,631.11786,552.3675,92.73927,459.2939,307.40137,57.34126,22.111816,10.039141,19.642601,560.98334,3.0011935,0.78861666,0.000876409,1.11E-05,0.9831626,0.98962575,0.99777836,0.9991605,454.36673,296.70078,164.38628,454.36673,296.70078,164.38628,2015.5,0,0,0,0,0,0,0,0,15.790672,1148.0825,15.603965,126.455505,16.012222,286.54132,1.2181244,0.13378371,0.9616827,137.10928,3.7825806,60.951366,-13.735559,59.607327,87.66141,398907,3359767,313748,50810296,2649,9010,2,2,3,0,0,0,0,0,2048,31,f,3221p117,PSF,G2,1.29E-07,Unknown
339.8456894,30.11830487,354.8042226,35.37540236,91.70394319,-24.62815621,9.90663E+15,1.88834E+18,3.96285E+16,2.98E+14,1.69E+14,682738,682740.1,682745.3,682745.2,0,0.059253145,20.313251,37.799374,50.386696,584.54846,181.52478,71.76262,0.83912015,0.88856006,0.93604726,0.000719439,0.000937644,0.001879168,0.000754679,0.000934144,0.001357899,1,1,0.99999994,1976.3152,496.53537,94.65895,1376.6475,331.80234,60.784313,17.759592,10.758788,7.362947,-1102.0198,3.1290562,0.8235791,0.001035215,1.22E-05,0.9900086,0.9938521,0.9986856,0.9995035,15.792419,29.386906,39.172848,15.794586,29.392376,39.18571,2015.5,0,0,0,0,0,0,0,0,18.69273,324.32184,19.13973,38.39202,18.039782,51.05189,1.2630675,0.6488755,0.6170797,8.610092,5.993877,3.551003,-2.4379058,2.0215094,25.664663,496862,3168570,196039,54957960,238,9010,3,3,4,0,0,0,0,0,0,31,t,3399p300,PSF,G2,3.51E-08,Unknown
191.0030098,31.80986932,175.8272581,33.23838814,141.5280443,85.04752611,9.90663E+15,1.51366E+18,3.96285E+16,3.25E+14,7.42E+14,408445.44,408447.56,408480.9,408479.28,0,0.014738453,25.356127,32.012276,32.126457,296.61362,140.30925,71.686264,0.95730925,0.97103864,0.9836955,0.000201052,0.001330412,0.003079971,0.17794861,0.002986328,0.004982268,0.9998981,0.99982786,0.9997189,1288.0164,390.26657,89.35821,726.8082,249.27098,53.988594,6.1547236,5.228046,-78.52845,-1064.2543,3.2964752,0.8114948,0.001191979,1.52E-05,0.99750537,0.99846727,0.9996729,0.9998765,19.742596,24.925154,25.01406,19.743319,24.92879,25.022324,2015.5,0,0,0,0,0,0,0,0,18.779465,483.27777,18.959253,50.141247,18.41189,61.035435,1.2189454,0.3246214,-0.14219205,16.848654,-0.19576508,7.9351416,-2.5549405,14.217979,46.567146,505013,3587662,186399,44053224,2850,9010,3,3,5,0,0,0,0,0,0,31,f,1909p317,PSF,G2,9.76E-08,Unknown
218.0760229,43.0241271,193.8835422,53.64339149,77.39282917,64.12622894,9.90774E+15,1.49179E+18,3.96331E+16,2.87E+14,3.41E+14,109828.53,109833.086,109834.195,109833.95,0,0.013677474,24.337849,16.391428,8.903972,130.84512,95.21316,85.12929,0.9603206,0.9730952,0.9848603,9.76E-06,3.00E-05,0.000221873,0.000844648,0.000860733,0.004929403,1.0000023,1.0000001,0.9997901,447.17087,198.55005,102.24865,349.99008,142.49731,63.708344,-0.06371331,-0.660228,1.0999596,296.41278,5.243178,1.2559743,0.002710207,3.24E-05,0.9976848,0.9985775,0.99969643,0.9998854,18.890528,12.722683,6.9110765,18.890528,12.722683,6.9110765,2015.5,0,0,0,0,0,0,0,0,19.270575,319.2281,19.182854,27.73507,19.528528,27.39154,1.1307963,0.42255357,1.6774821,13.323025,-9.188024,6.529458,7.131461,5.333279,17.238361,556633,3659632,125105,43416944,2578,9011,3,3,3,0,0,0,0,0,0,31,t,2180p430,PSF,G2,1.29E-07,Unknown
105.9394477,61.92313625,99.57544555,39.01264388,154.2073885,25.13980629,9.90774E+15,1.09922E+18,3.96334E+16,1.84E+15,2.00E+15,1.02E+06,0,0,0,0,0.06284524,88.37355,61.203358,33.268673,95.45574,51.9578,74.279854,0.8302448,0.88221824,0.9323045,8.34E-05,1.80E-05,2.89E-05,3.90E-06,3.26E-06,0.001352292,1.0000004,0.9999985,1.0000007,612.8551,279.5586,116.81478,501.12177,177.81064,60.960598,4.1542606,1.7233465,-0.40267822,332.57523,4.0972605,0.9971618,0.001053088,1.41E-05,0.9894061,0.9934806,0.998606,0.9994734,68.17783,47.21676,25.665895,68.17784,47.216766,25.665905,2015.5,0,0,0,0,0,0,0,0,17.848412,787.06744,17.70068,119.4299,18.045828,106.03813,1.1952282,0.17543907,2.6139152,55.587395,6.0970125,38.446377,16.755203,39.13858,13.930538,622968,3762891,46082,31991377,496,9011,3,3,3,0,0,0,0,0,0,31,f,1061p620,PSF,G2,5.59E-08,Unknown
231.9635792,6.34549077,227.7521102,24.37964542,10.92871433,47.45933152,9.90662E+15,1.16252E+18,3.96279E+16,1.25E+14,1.11E+14,459003.8,459338.34,459344.38,459343.88,0,0.03990034,19.737598,28.197216,31.669018,457.1488,199.04062,122.314255,0.8885955,0.92352,0.95647204,1.86E-05,1.81E-05,2.49E-05,0.002941818,0.045741472,0.004350649,0.8347404,0.7510054,0.8000601,1592.5162,683.88043,176.38258,984.19684,412.42572,94.19446,8.106613,4.1221867,50.966656,405.4379,3.5302854,0.80369556,0.002150421,2.88E-05,0.99326086,0.9958559,0.99911475,0.9996656,15.322769,21.890171,24.585415,15.322769,21.890171,24.585415,2015.5,0,0,0,0,0,0,0,0,18.973444,229.20544,19.247221,19.459538,18.465096,26.46241,1.2501637,0.77688,0.076505005,5.3831415,-2.324881,2.1407232,-7.78992,1.7846621,58.75186,367246,3443023,349332,33833768,4466,9010,3,3,4,0,0,0,0,0,0,31,f,2319p062,PSF,G2,1.54E-07,Unknown
254.290843,13.62026716,251.0112986,36.02974652,32.77453594,31.40009838,9.90663E+15,4.54528E+18,3.96281E+16,4.02E+14,3.63E+14,793116.4,793675,793819.6,793761.94,0,0.057320204,42.04696,27.719124,15.041397,356.65326,182.29198,101.114586,0.8439353,0.8919915,0.9380675,0.000570718,0.00252646,0.00334275,0.000981677,0.001069736,0.000753052,0.9997711,0.99975806,0.7498946,2151.5767,423.70224,128.37424,1531.8364,283.20102,63.966675,2.4662585,-1.1982951,-107.8107,159.45056,3.795075,0.95790815,0.001204982,1.49E-05,0.99033296,0.99405205,0.99872845,0.9995197,32.717396,21.568682,11.703945,32.717396,21.568682,11.703945,2015.5,0,0,0,0,0,0,0,0,18.661297,380.79895,18.358059,48.06003,18.879793,40.35761,1.3177589,0.41122007,0.8072387,16.133793,2.1471765,7.3759055,-0.7033214,6.3217006,14.845814,408486,3470001,301267,132285160,2661,9010,4,3,3,0,0,0,0,0,0,31,f,2543p135,PSF,G2,2.05E-07,Unknown
224.2816799,12.10852831,217.7957152,27.64543844,12.11856019,56.95290847,9.90663E+15,1.18132E+18,3.96281E+16,7.12E+14,6.92E+14,1.48E+06,0,0,0,0,0.036187917,71.26577,66.54758,55.442486,179.01051,95.39658,49.85314,0.8984146,0.9303819,0.96044075,2.31E-07,5.10E-06,7.58E-06,0.001859204,0.06113934,0.003333092,0.96517706,0.75069386,0.99970627,2256.9902,659.8465,97.0853,1337.284,349.74387,50.59519,7.345135,3.3479607,18.155605,-230.37044,3.7127755,0.86137027,0.001752109,2.23E-05,0.993886,0.99624074,0.99919707,0.99969673,55.388016,51.721024,43.090107,55.38818,51.7219,43.09211,2015.5,0,0,0,0,0,0,0,0,17.892859,500.28677,17.943577,76.72143,17.745148,62.207794,1.1878134,0.26488698,0.054846667,40.514442,-0.3407352,13.094862,-8.227687,11.988507,87.44948,399934,3623429,310398,34380839,2919,9010,4,3,3,0,0,0,0,0,0,31,f,2242p120,PSF,G2,1.88E-07,Unknown
0.030470953,29.94994747,12.93544795,27.24932377,109.8746112,-31.61735944,9.90663E+15,2.85528E+18,3.96285E+16,5.40E+15,1.48E+16,3.25E+07,0,0,0,0,0.0584048,1132.5608,718.4072,375.14392,16.43497,15.925947,32.072056,0.8412301,0.8900644,0.9369334,4.67E-08,7.77E-08,4.00E-07,0.29044187,0.10882107,0.024449661,0.9999999,1,1,892.70984,648.84894,84.06176,697.1295,419.4601,56.918133,28.41592,15.758391,5.941863,439.98434,2.9024606,0.7435934,0.001477278,1.75E-05,0.9901509,0.9939399,0.99870443,0.9995106,800.23224,507.60422,265.06503,800.23224,507.60422,265.06503,2015.5,0,0,0,0,0,0,0,0,15.059631,1718.1577,14.83597,142.10289,15.3588915,453.2927,1.2242764,0.09566439,5.8129373,256.19208,48.260414,105.06198,-42.975853,435.90842,31.086912,495682,4102553,197120,83099637,534,9010,4,4,5,0,0,0,0,0,2052,31,f,0001p300,PSF,G2,1.51E-07,Unknown
223.0734932,28.7244557,209.2199347,42.7785463,43.48040177,63.32748856,9.90663E+15,1.28148E+18,2.78162E+15,1.29E+14,5.23E+13,148390.94,148388.88,148390.34,148390.58,0,0.017641526,8.757187,11.497247,12.113839,1037.6261,392.15088,115.77447,0.94911766,0.96543366,0.9805155,3.75E-05,7.77E-05,0.000203505,0.07999358,0.005048511,0.011415041,0.9995696,0.9993986,0.99896,2364.7402,648.45233,124.48308,1533.6489,425.81326,80.87426,2.6846843,0.5180448,10.5297,-236.2755,4.898066,1.1566716,0.002615861,3.15E-05,0.99701476,0.9981656,0.9996085,0.9998521,6.8136196,8.945551,9.425297,6.8136196,8.945551,9.425297,2015.5,0,0,0,0,0,0,0,0,19.933926,238.2644,20.081985,14.165263,19.434696,13.295423,1.314418,1.2303609,0.39527428,2.0170445,-4.09818,1.1270063,-3.970371,0.55405515,33.5231,490173,3667087,204922,37295856,1011,9010,5,5,7,0,0,0,0,0,0,31,f,2231p287,PSF,G2,2.17E-07,Unknown
332.3550588,27.1296863,345.9375662,35.63615799,83.95455064,-23.22373444,9.90663E+15,1.89243E+18,3.96284E+16,2.97E+15,1.95E+15,4.70E+06,0,0,0,0,0.07173393,131.00243,131.92299,129.82239,165.44377,35.030045,74.197266,0.808684,0.8667192,0.9231071,3.28E-05,0.000103797,0.000447904,0.000118128,0.23258351,0.000138639,0.9999999,0.99999994,1,2717.2585,444.37726,124.73527,1764.198,290.4412,86.75607,27.02414,11.561439,12.325901,-85.34526,2.97172,0.87762314,0.001026924,1.29E-05,0.9879168,0.99256194,0.998409,0.99939895,101.79327,102.508575,100.876335,101.79327,102.508575,100.876335,2015.5,0,0,0,0,0,0,0,0,17.193304,103.90791,17.381868,33.83272,16.843832,44.96485,1.2040626,0.19938809,0.00640067,91.30783,-1.0205617,24.10679,-1.8490506,30.38239,23.738756,482923,3383480,214449,55076958,4034,9010,4,3,6,0,0,0,0,0,0,31,f,3323p272,PSF,G2,1.13E-07,Unknown
171.0875073,31.36626002,158.7277913,25.14660945,195.1337013,70.5716845,9.90663E+15,4.02374E+18,2.78167E+15,6.27E+13,2.29E+13,211100.66,211296.62,211345.78,211336.92,0,0.016787404,13.464181,17.481535,18.553165,576.3076,247.1856,90.37038,0.95152044,0.96707934,0.98145,-0.000478491,0.00317491,0.01736787,0.0056462,0.00832043,0.009822741,0.9988721,0.7917367,0.7987029,1553.3948,563.2762,103.37581,972.2304,325.76947,66.85813,3.9911852,4.2401257,-81.65346,537.4409,3.391233,0.7874055,0.000987547,1.27E-05,0.99715906,0.99825436,0.9996274,0.99985933,10.482447,13.61013,14.44444,10.482447,13.616405,14.475996,2015.5,0,0,0,0,0,0,0,0,19.466032,186.36462,19.901743,15.727462,19.111643,17.091713,1.0812651,1.0553191,-0.15168934,2.2808082,-3.2626784,1.1989018,-3.0074918,1.0112349,21.57441,502484,3702612,188390,117106273,2186,9010,3,3,4,0,0,0,0,0,0,31,f,1711p312,PSF,G2,6.62E-08,Unknown
203.6293003,31.50009818,187.707032,37.9756031,60.47057232,79.64852324,9.90663E+15,1.46838E+18,3.96285E+16,6.26E+14,9.24E+14,661790.9,661794.06,661848.25,661845.25,0,0.01275527,24.692839,32.10533,34.16753,486.31937,199.57207,136.70248,0.96294576,0.97488624,0.9858739,0.035434585,0.009824179,0.002735467,0.002174648,0.003221487,0.00559834,0.99939257,0.9992039,0.9983039,2172.116,762.3798,171.99106,1291.3231,418.56552,111.6097,-0.31268835,10.825874,288.37024,2319.5156,4.0068293,0.9331928,0.001200908,1.45E-05,0.9978407,0.9986734,0.99971694,0.99989307,19.20226,24.966545,26.570202,19.669662,25.164652,26.621237,2015.5,0,0,0,0,0,0,0,0,18.7766,668.0288,19.018324,65.562126,18.356455,71.26001,1.2141458,0.24991061,-0.293446,20.648396,-7.896326,17.417603,-3.6082985,26.672506,11.569965,503827,3612104,187459,42735426,4069,9010,4,4,7,0,0,0,0,0,0,31,f,2035p315,PSF,G2,1.59E-07,Unknown
329.5273047,25.86429408,342.4583141,35.57446331,80.96982406,-22.55688802,9.90663E+15,1.79659E+18,3.96284E+16,8.33E+14,2.14E+14,850127.1,850830,850960.9,850913,0,0.058654603,53.494488,36.22396,20.781284,177.49907,233.69131,82.34534,0.84060824,0.8896212,0.9366724,5.59E-06,1.41E-05,3.28E-05,0.19004543,0.001782178,0.17375371,0.9993158,0.999335,0.99423045,1764.16,704.3832,90.29845,1193.5938,466.39413,59.952984,9.001249,4.478424,-26.426044,-258.44702,3.4463437,0.8312802,0.00093258,1.14E-05,0.990109,0.993914,0.9986989,0.9995085,41.537872,28.127499,16.136435,41.537872,28.127499,16.136435,2015.5,0,0,0,0,0,0,0,0,18.382519,418.19766,18.153147,60.032257,18.520905,34.138252,1.2806766,0.42718297,0.1116579,20.76652,-5.591695,7.450723,-2.8834643,5.217148,62.42627,475173,3392346,221609,52287785,7168,9010,3,3,5,0,0,0,0,0,0,31,f,3294p257,PSF,G2,1.61E-07,Unknown
179.9440399,73.59048212,126.4964189,61.64242748,127.8878107,43.0371072,9.90774E+15,1.07522E+18,3.96335E+16,3.92E+15,5.78E+15,2.98E+06,0,0,0,0,0.022031333,487.9514,345.85757,197.39066,5.2548957,9.412824,18.647629,0.9368639,0.9570197,0.9757263,2.85E-07,1.40E-06,6.42E-06,0.6388146,0.31800622,0.24817912,1.0000004,0.9999995,0.99999905,231.40967,61.285625,37.092846,176.92146,47.458336,24.379068,19.545158,8.652764,15.094007,-93.92728,4.7602115,1.6097158,0.003686156,4.34E-05,0.9962733,0.9977097,0.99951106,0.99981534,368.07846,260.8922,148.89854,368.07846,260.8922,148.89854,2015.5,0,0,0,0,0,0,0,0,15.983036,1098.0099,15.888111,284.55157,16.120932,258.09082,1.1753647,0.10097329,10.893755,248.86148,-1.0957469,96.23474,35.55284,130.8901,27.541288,648323,3745286,16199,31292887,3615,9011,3,3,3,0,0,0,0,0,2076,31,f,1795p735,PSF,G2,9.34E-08,Unknown
181.9352641,59.17185468,147.5472387,52.63007872,133.2244531,57.07467407,9.90774E+15,1.57612E+18,3.96334E+16,2.68E+15,3.50E+15,1.50E+06,0,0,0,0,0.01948126,68.430626,103.44923,115.98697,78.9289,26.361656,62.966988,0.9439628,0.96189845,0.9785055,6.91E-05,6.95E-05,4.17E-05,0.000144281,0.000165754,0.01389809,0.99999917,0.99999654,1.0000446,603.5687,186.93138,190.26823,464.3476,132.98781,94.29083,29.312447,15.857105,8.821056,-162.73387,3.4843674,1.089635,0.00125519,1.51E-05,0.9967039,0.9979745,0.9995677,0.99983674,53.13135,80.32072,90.05536,53.13135,80.32072,90.05536,2015.5,0,0,0,0,0,0,0,0,17.560163,1100.2661,17.896507,132.71066,17.085918,209.43259,1.1972171,0.14359002,0.26506042,142.27641,-2.351824,47.255135,-7.9108343,64.00327,30.58015,615301,3499897,55781,45871228,3554,9011,3,3,5,0,0,0,0,0,0,31,f,1817p592,PSF,G2,3.75E-08,Unknown
189.9892772,32.80028097,174.3632284,33.71141908,145.8993407,83.80770797,9.90773E+15,1.51457E+18,2.30584E+18,4.64E+15,6.24E+15,3.16E+06,0,0,0,0,0.015406788,367.20493,338.9472,277.95752,13.101669,9.807222,3.5188496,0.95541716,0.9697454,0.9829625,3.27E-07,1.54E-07,-1.08E-07,1.44E-07,0.001183086,0.81125677,0.9999991,1.0000014,0.99999434,671.77563,238.99767,15.727637,466.25452,160.09848,11.726817,46.240128,22.50003,17.716187,-778.30664,2.7806363,0.82566977,0.001253996,1.60E-05,0.9973924,0.99839777,0.99965805,0.9998709,285.3474,263.3889,215.99507,285.3474,263.3889,215.99507,2015.5,0,0,0,0,0,0,0,0,16.121637,1410.5491,16.184477,291.10852,15.974041,328.82877,1.1799929,0.09150851,0.045505673,205.34807,-1.2075578,109.563034,-4.059584,168.47359,29.513258,509892,3587256,180252,44079766,2490,9011,3,3,3,0,0,0,0,0,16,31,f,1899p327,PSF,G2,3.38E-08,Unknown
207.8777495,35.98877364,189.0073264,43.60096456,71.40752986,74.46549383,9.90773E+15,1.49522E+18,3.9633E+16,4.54E+14,5.44E+14,220336.3,220335.94,220335.81,220336.03,0,0.011751339,31.132013,24.7792,14.974825,134.08713,103.89296,119.34577,0.9658117,0.9768398,0.9869784,0.00157876,0.001499445,0.001093409,3.95E-06,3.61E-06,0.002149868,0.9999557,1.0000027,1.0000018,392.0211,240.43501,155.5602,325.65643,171.7913,91.299416,2.153947,-0.44292647,35.909187,177.707,4.496667,1.0582975,0.001486298,1.78E-05,0.99801046,0.9987777,0.99973917,0.99990153,21.586111,17.181238,10.383145,21.586111,17.18124,10.383149,2015.5,0,0,0,0,0,0,0,0,18.916428,459.96384,18.868967,59.31635,18.95075,40.48418,1.1786921,0.3034379,3.5047324,14.68738,-67.47021,10.558796,17.522268,12.689371,66.51294,525434,3610422,161871,43516545,1453,9011,3,5,4,0,0,0,0,0,0,31,f,2078p360,PSF,G2,3.73E-08,Unknown
202.9753828,35.75105393,184.4565634,41.45724213,80.45452304,77.81428099,9.90773E+15,1.47192E+18,3.9633E+16,2.63E+15,3.96E+15,1.36E+06,0,0,0,0,0.014324693,142.15941,88.860275,44.47224,36.32779,53.031456,102.95751,0.95848244,0.9718401,0.9841496,9.25E-06,1.77E-05,3.34E-05,0.00015787,0.000243706,0.006802667,1.0000014,1.0000004,1.0000038,728.3729,348.5651,258.49356,507.83588,237.15666,122.4152,4.2816916,2.3860354,-50.16121,-72.62138,4.236226,0.9695869,0.001544261,1.95E-05,0.99757534,0.99851024,0.99968207,0.99987996,109.76239,68.60971,34.337364,109.76239,68.60971,34.337364,2015.5,0,0,0,0,0,0,0,0,17.398092,463.85437,17.126417,153.43596,17.668617,141.03145,1.2736834,0.12857305,2.4796503,96.88052,-13.769694,54.530228,-10.645441,103.77482,61.135483,524248,3611283,163905,42838498,3236,9011,4,5,4,0,0,0,0,0,0,31,f,2028p357,PSF,G2,1.41E-07,Unknown
158.4629177,32.14887754,147.7540148,21.38151984,194.9741037,59.81512098,9.90663E+15,7.48253E+17,3.96285E+16,1.46E+14,2.39E+14,477943.72,478001.16,478041.88,478038.03,0,0.016897103,17.850946,25.603783,22.47066,651.9745,331.4407,104.8698,0.95121145,0.9668678,0.9813299,0.054240588,0.003386047,-0.000112637,0.003358805,0.004907715,0.0116707,0.99938154,0.9987184,0.9983799,1890.8412,751.45074,122.105865,1249.562,477.56027,71.77457,10.374863,7.814905,172.7418,-1847.1406,3.1816237,0.7036827,0.000897846,1.12E-05,0.9971405,0.998243,0.999625,0.9998584,13.878273,19.90574,17.469883,14.250824,19.940365,17.469883,2015.5,0,0,0,0,0,0,0,0,19.06874,48.224117,19.209734,9.605227,18.753115,19.674559,1.2136235,0.52508396,-0.23895243,8.951238,0.13693729,2.8413215,-0.5404962,4.4458294,15.701869,507351,3909265,184258,21777020,114,9010,4,5,6,0,0,0,0,0,0,31,f,1586p322,PSF,G2,1.09E-07,Unknown
195.440073,26.28428811,182.8391708,30.08176712,13.40767178,87.5451379,9.90663E+15,1.46031E+18,3.96284E+16,4.38E+14,1.09E+15,466848.84,466942.66,466957.4,466958.88,0,0.011168578,27.30465,33.299255,33.556175,308.1407,139.20483,73.696945,0.9674793,0.9779756,0.9876202,1.86E-05,0.000191704,0.000408946,0.0140772,0.19183764,0.010677887,0.99877906,0.9970299,0.99684787,1669.405,474.69077,98.36903,959.4908,291.44928,61.06557,6.523561,4.348274,-11.414516,-202.65407,3.7346985,0.8714636,0.001129754,1.38E-05,0.99810904,0.9988383,0.9997521,0.9999064,21.190874,25.843231,26.042624,21.19089,25.8433,26.042795,2015.5,0,0,0,0,0,0,0,0,18.720171,730.2502,18.89613,73.21997,18.352182,91.12198,1.2213694,0.34125927,-0.10640162,17.757118,-4.717184,9.658915,-9.226999,12.386881,80.57996,477282,3582950,219179,42500695,2811,9010,3,3,4,0,0,0,0,0,0,31,f,1954p262,PSF,G2,1.18E-07,Unknown
257.5953918,32.00935909,251.6440168,54.66099591,54.73216022,34.31807317,9.90663E+15,1.33424E+18,2.78169E+15,2.99E+14,2.57E+14,157574.28,157596.38,157657.52,157650.53,0,0.04119935,17.993788,16.902878,12.497824,322.58173,167.87932,33.129265,0.8851851,0.9211309,0.95508724,3.24E-05,0.000169752,0.000230549,0.003360389,0.006565646,0.006868911,0.99910694,0.66741043,0.99837613,1076.1443,339.5303,35.63531,699.65326,203.12428,21.289906,2.7732499,0.76649255,-24.767305,575.06366,5.492601,1.4483893,0.001672046,2.00E-05,0.99304223,0.9957213,0.9990859,0.99965477,13.886591,13.044687,9.645116,13.886593,13.044699,9.645142,2015.5,0,0,0,0,0,0,0,0,19.371754,316.08597,19.400352,37.57749,19.254757,31.562937,1.1886008,0.47934365,3.199921,14.0164385,4.7893806,5.2759585,18.546324,3.7451758,73.50052,506465,3438942,184540,38831637,4976,9010,2,2,2,0,0,0,0,0,0,31,f,2575p320,PSF,G2,1.41E-07,Unknown
118.6966934,27.75160774,115.337702,6.801535564,193.2648514,25.29435072,9.90663E+15,8.7468E+17,3.96284E+16,3.04E+14,8.89E+14,348292.56,348272.34,348276,348275.88,0,0.033346016,24.212452,32.84207,34.18094,520.83624,168.46558,0.69157666,0.90600455,0.93566924,0.96348995,0.3538188,0.21982774,0.27314386,0.001932731,0.002806159,0.826364,0.99944603,0.99835974,0.35164937,1960.1199,481.68283,0,1326.1101,331.3409,0,16.060713,-34.94669,-838.9653,-217.30989,2.7827766,0.644596,0.000834347,1.12E-05,0.9943648,0.9965355,0.99926007,0.9997206,18.856312,25.576935,26.619623,25.288229,31.01437,33.919544,2015.5,0,0,0,0,0,0,0,0,18.491447,447.55258,18.7092,41.10371,18.050455,40.129944,1.239409,0.3599957,0.069451556,14.966203,-0.058960985,6.403601,-0.39124697,20.592499,41.476902,484722,3924814,209746,25456544,4177,9010,5,3,1,0,0,2048,0,0,128,31,f,1186p277,PSF,G2,4.81E-08,Unknown
194.1812455,-5.558015497,195.2037397,0.465927239,305.366823,57.2887341,9.90662E+15,3.67764E+18,3.96277E+16,1.65E+14,4.38E+14,701726.25,701729.3,701731,701731.06,0,0.031151509,27.631763,44.374054,54.374557,309.65073,63.71598,115.39771,0.9119092,0.9397726,0.9658512,0.001956185,0.000365085,0.002542725,0.003053338,0.002186513,0.005584597,0.9988821,0.9992724,0.99847895,955.8375,498.22968,332.5537,671.4793,222.2834,148.5235,14.447433,5.4884315,5.860388,955.862,2.4366748,0.56801105,0.000924484,1.25E-05,0.99473464,0.9967631,0.99930876,0.99973893,21.386698,34.345055,42.085342,21.38756,34.34747,42.09175,2015.5,0,0,0,0,0,0,0,0,18.48693,438.04526,18.811169,48.427593,17.893986,74.58383,1.2794223,0.56683505,0.29647896,6.784453,1.4572194,2.8496687,-13.999897,10.219005,0.97177994,299493,2632769,431144,107033415,2863,9010,3,2,3,0,0,0,0,0,0,31,f,1941m055,PSF,G2,9.80E-08,Unknown
192.3630807,20.98613905,182.5707198,24.08591627,298.6078629,83.84120913,9.90663E+15,3.95437E+18,2.78145E+15,3.89E+13,8.70E+13,110699.94,110698.9,110699.69,110699.664,0,0.032189976,7.392724,9.580431,9.982016,1089.3586,414.80978,131.48593,0.90911025,0.9378286,0.96473306,0,0,0,0.009335958,0.014541115,0.01734154,0.99738467,0.7986425,0.9944677,2462.2092,709.6661,149.34726,1467.7986,413.30612,79.71515,2.5535033,-1.2120851,3.6496563,-547.8745,3.7918074,0.8600016,0.001483325,1.87E-05,0.9945596,0.99665534,0.99928576,0.9997302,5.753443,7.4560423,7.7685785,5.753443,7.4560423,7.7685785,2015.5,0,0,0,0,0,0,0,0,20.136797,183.22795,20.493591,16.611267,19.706432,15.516685,1.161066,1.3423231,0.83710074,2.1673512,-4.7711287,0.43181857,-4.0410066,1.7647803,54.918392,449531,3595087,252963,115087318,1414,9010,5,4,5,0,0,0,0,0,0,31,f,1924p210,PSF,G2,1.64E-07,Unknown
